Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,tipo_financiamiento
1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.6244113138245968,-0.015770520966942373,0,1.0,1,0,1,0,5,3,3
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0.715622135927967,-0.014796038709646905,4,0.0,0,1,0,0,3,3,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.508575602544601,-0.014239558052191242,4,1.0,0,0,0,0,0,3,3
1,1,1,1,1,1,1,0,0,0,1,1,1,0,0.4222730552830759,-0.013981833139406565,2,0.0,0,0,0,0,3,3,2
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0.8833346719533438,-0.013916440251088744,3,1.0,1,1,0,0,4,3,3
0,0,0,0,0,0,0,0,0,1,0,1,0,0,2.087400843690193,-0.7879451327936642,4,1.0,0,0,1,0,0,2,3
0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.9339595030440526,-0.013761292418019256,3,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,1,0,0,1,0,1,0,2.087400843690193,-0.7879451327936642,4,1.0,0,0,1,0,0,2,3
0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.9339595030440526,-0.013761292418019256,3,1.0,0,0,0,0,0,3,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.40631981161912645,-0.013683077394735578,4,0.0,0,0,0,0,7,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.2466643854573647,-0.013645893203339376,4,0.0,0,0,0,0,2,3,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.8989806668150825,-0.013370217301604367,3,0.0,1,1,1,1,2,3,1
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-1.0617082962281181,-0.012938111353303167,4,0.0,0,0,0,0,6,3,3
1,0,0,0,0,0,0,1,0,0,0,0,1,1,-1.072354028993457,-0.012699619642965525,4,1.0,1,1,1,1,5,3,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9973960944391167,-0.012639355608633347,4,0.0,0,0,0,1,2,3,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.4089466047563006,-0.012477796708081515,0,1.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6830243735753527,-0.384437674317655,4,0.0,0,0,0,0,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.952132445616325,-0.011948242534050768,2,1.0,1,0,1,0,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.8041829512380181,1.0315081253751914,4,0.0,1,0,0,0,5,5,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.6830243735753527,-0.384437674317655,4,0.0,0,0,0,0,1,3,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1.952132445616325,-0.011948242534050768,2,1.0,1,0,1,0,1,3,1
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.8041829512380181,1.0315081253751914,4,0.0,1,0,0,0,5,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6830243735753527,-0.384437674317655,4,0.0,0,0,0,0,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.952132445616325,-0.011948242534050768,2,1.0,1,0,1,0,1,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8041829512380181,1.0315081253751914,4,0.0,1,0,0,0,5,5,1
1,1,1,1,1,1,1,1,0,0,0,0,0,1,-0.20067129137440698,-0.011700775329238543,3,0.0,0,0,0,0,2,3,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,-0.7254383247515437,-0.010831434578650502,2,1.0,1,1,1,1,4,3,3
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0.07730061972055013,-0.010423690686783147,0,1.0,0,0,0,0,3,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-0.3892528432175517,-0.01016596577399847,0,0.0,1,1,1,1,1,3,1
0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.9248345892451907,-0.00996081161456809,4,1.0,0,0,1,1,5,3,3
0,0,0,0,1,0,0,1,1,0,1,1,0,0,-0.06954290048705944,-0.00993516734463871,3,0.0,1,0,0,1,6,3,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6029125525235068,-0.009737706466187377,2,0.0,0,1,0,0,3,3,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.234981812979852,-0.009737706466187377,4,1.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8455676676191656,-0.009604356262557165,4,1.0,0,0,1,0,1,3,3
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.15063788988177246,-0.009391508822147737,4,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.4015883748345311,-0.008887598918046372,3,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.9342821073303225,-0.008645260567218623,3,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1.2133677431629049,-0.008522168071560862,4,1.0,0,0,0,0,5,3,1
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.37605705669069267,-0.00833240047408741,1,0.0,1,1,1,1,5,3,3
1,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.13789526403594138,0.06944667022002585,4,0.0,1,0,0,0,1,4,3
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0.37605705669069267,-0.00833240047408741,1,0.0,1,1,1,1,5,3,3
1,0,0,0,1,0,0,1,1,0,1,1,1,1,-0.13789526403594138,0.06944667022002585,4,0.0,1,0,0,0,1,4,3
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.7869546078684098,-0.00802723366193408,4,1.0,0,0,1,1,0,3,0
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.7642038529126476,-0.10143392245067084,2,1.0,0,0,0,0,4,3,2
0,0,0,0,1,1,1,0,0,0,0,1,0,0,-0.026875479483122622,-0.007528452611818357,4,0.0,0,1,0,0,5,3,2
0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.7642038529126476,-0.10143392245067084,2,1.0,0,0,0,0,4,3,2
0,0,0,0,1,1,1,1,1,1,1,1,1,1,-0.026875479483122622,-0.007528452611818357,4,0.0,0,1,0,0,5,3,2
0,0,0,0,0,1,0,1,0,1,0,0,0,1,0.9582772510236256,-0.006482166398722721,0,1.0,0,1,0,0,4,3,3
0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.6602965790207801,-0.006464215409772388,2,1.0,0,0,0,0,3,3,2
0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.2719039178882092,-0.006320607498170889,0,0.0,0,0,0,1,7,3,3
0,0,0,0,0,1,0,1,0,1,0,0,0,0,-1.493198432994667,-0.0061564841706268185,4,1.0,1,1,1,1,5,3,3
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.6603657134793035,-0.0058731149879139265,2,1.0,0,0,0,0,4,3,3
1,0,0,0,0,0,1,1,0,0,1,0,0,0,-1.2565421038223343,-0.005724378222326785,2,0.0,0,1,0,0,1,3,2
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0.9621637883824,1.055204713002918,0,1.0,0,0,0,0,0,5,2
1,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.2565421038223343,-0.005724378222326785,2,0.0,0,1,0,0,1,3,2
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9621637883824,1.055204713002918,0,1.0,0,0,0,0,0,5,2
1,1,1,0,0,1,0,0,0,0,1,1,0,0,-1.4149607461636853,-0.005594874659185512,4,1.0,1,1,1,1,1,3,0
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.050371288438064,-0.005244830374656931,2,0.0,1,0,0,0,2,3,3
1,1,1,1,1,1,1,0,0,0,1,1,0,0,-1.069819330715995,-0.29847551708925557,4,1.0,0,0,0,0,4,3,3
1,1,1,1,1,1,1,0,0,0,1,1,0,0,0.23411395315284161,-0.0042280350719796165,4,1.0,0,0,0,0,1,3,3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1.069819330715995,-0.29847551708925557,4,1.0,0,0,0,0,4,3,3
1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.23411395315284161,-0.0042280350719796165,4,1.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.3488512951792711,-0.003517688794951169,3,1.0,0,0,0,1,4,3,3
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.2182298439474159,-0.002813753585405066,2,1.0,0,1,0,0,7,3,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,-0.21968152845536923,-0.002576544088564127,4,1.0,1,1,1,1,2,3,3
0,0,0,0,0,0,1,1,0,1,0,0,1,0,-0.046054696449248575,-0.002250861860467058,2,0.0,0,0,0,0,1,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.08355287547162195,-0.0010519922412953395,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.059811201606064915,-0.0006327084279588304,4,1.0,0,0,0,1,2,3,1
1,1,1,1,1,1,1,0,1,1,0,0,0,0,-1.4817922907460899,0.0002020125582240809,3,1.0,1,1,1,1,3,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.003049315674983132,0.00028535643549223533,4,1.0,0,0,0,0,3,3,3
0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.36760806243248717,0.00030715406493267525,4,1.0,0,0,0,0,4,3,3
0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.6194955416707792,0.0008726102168629217,4,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.916961669101001,0.000988009431542802,4,1.0,1,1,1,1,0,3,3
1,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.21976601839795168,0.0014983304031265126,4,1.0,0,0,0,0,1,3,3
0,0,0,0,1,1,1,1,1,1,1,1,0,0,-0.9480693234552557,0.0017214355515072254,4,1.0,1,1,1,1,3,3,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.9374235906899168,0.0021240505893889376,2,1.0,1,1,0,0,4,3,3
0,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.5088290723723472,0.002344591310777412,2,0.0,0,0,1,0,2,3,3
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.2979038598022925,0.0027138687977518623,3,0.0,0,0,0,0,1,3,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.12910831000740786,0.002966464856550896,4,1.0,0,0,0,0,7,3,2
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.5196899590801839,0.0029728759240332412,4,1.0,0,0,0,1,4,3,3
1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.5134377033291121,0.003625522593721749,3,0.0,1,1,1,1,4,3,0
0,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.9232292803361318,0.0037075842574943673,1,1.0,0,1,0,0,3,3,3
1,0,0,0,0,1,1,1,1,1,1,1,1,1,-0.021637103043034882,0.00371271311148001,4,1.0,0,0,0,0,2,3,3
0,0,0,0,1,0,0,0,1,0,1,1,0,0,1.2793390328354302,0.0038345233936410692,1,0.0,0,1,0,0,0,3,3
0,0,0,1,1,1,1,1,1,1,1,1,0,0,0.37740889577200537,0.004017879923632175,3,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.4388560444303475,0.005564229400340236,0,0.0,0,0,0,0,1,3,3
0,0,0,0,0,1,0,1,1,1,0,0,0,0,-0.9156251855037469,-0.14682171579769093,3,0.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,1,1,1,0,0,0,0,0.9897919996067315,0.0056719353340410695,1,0.0,0,0,0,0,3,3,3
0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.9156251855037469,-0.14682171579769093,3,0.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.9897919996067315,0.0056719353340410695,1,0.0,0,0,0,0,3,3,3
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.2428393776399826,0.0058911938419328415,0,0.0,1,1,1,1,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.13113606862937663,0.006157894249193268,4,0.0,1,1,1,1,4,3,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,-0.6978101135272122,0.006379717184077279,3,0.0,0,0,0,0,4,3,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.6856282063113375,0.006991333021879477,4,1.0,1,1,1,1,1,3,0
0,1,0,1,0,1,0,1,0,0,0,0,0,0,-1.2800303078601452,0.007075959112644334,4,1.0,0,1,1,0,4,3,1
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5704684145719982,0.0074157456892016286,3,1.0,0,0,0,0,1,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0613473760566007,-1.8965982103564447,4,1.0,0,0,0,0,3,0,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5403208605542638,0.0075042184204554266,3,0.0,0,1,0,0,5,3,3
0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.0613473760566007,-1.8965982103564447,4,1.0,0,0,0,0,3,0,3
0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.5403208605542638,0.0075042184204554266,3,0.0,0,1,0,0,5,3,3
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.19440368013927642,0.007669623961496199,2,0.0,1,1,1,1,1,3,3
0,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.4528737699818377,0.007841440570019316,2,0.0,0,0,1,1,3,3,1
0,0,0,0,0,1,0,0,0,1,1,0,0,0,-1.2652445679082858,0.008037619234975113,3,0.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3268147756494136,0.008790278557386573,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.35425865150452257,0.009132629560936106,2,0.0,0,0,0,1,3,3,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1750093092306524,0.009140322841915153,0,1.0,0,1,0,1,5,3,3
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45927965013401567,0.6688122402774037,3,1.0,0,0,0,0,5,4,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.1750093092306524,0.009140322841915153,0,1.0,0,1,0,1,5,3,3
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.45927965013401567,0.6688122402774037,3,1.0,0,0,0,0,5,4,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.9722334470337229,0.009190329168276046,4,1.0,0,0,0,0,2,3,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.35345206796395,0.009640386105526411,4,1.0,0,0,1,0,6,3,3
0,0,0,0,1,0,1,0,1,0,0,1,0,0,-0.17692961750884995,0.010128909447670848,2,0.0,0,0,0,1,2,3,3
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.01410214266917345,0.010272517359272348,4,1.0,0,0,0,0,6,3,3
0,0,0,0,0,1,1,0,0,0,0,0,0,0,-1.1805011554984857,0.010313548191158657,0,0.0,0,0,0,1,1,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.07841434445817543,0.010317394831647599,2,1.0,0,0,0,0,5,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7202844382540384,0.01040458534940586,4,1.0,1,0,0,0,6,3,1
0,0,0,1,0,1,0,1,1,1,1,1,1,1,-0.09463641343392978,0.010490493653667419,4,1.0,1,0,0,0,0,3,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.7568685833920676,-0.690650772683718,4,1.0,0,0,0,0,5,2,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.8329786661744394,0.010662310262190536,4,0.0,1,0,0,0,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7568685833920676,-0.690650772683718,4,1.0,0,0,0,0,5,2,3
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8329786661744394,0.010662310262190536,4,0.0,1,0,0,0,3,3,3
0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.16687531434158556,0.010994403557768784,4,1.0,0,0,1,0,1,3,3
0,0,0,0,0,1,0,1,0,0,1,1,0,1,-0.4977379294929088,0.01172013639675416,4,1.0,0,0,0,0,3,3,3
1,1,1,0,0,0,0,0,0,0,1,0,1,0,-0.48379708896686996,0.011875284229823648,3,0.0,1,1,1,1,1,3,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.572918622906878,0.012744624980410523,1,0.0,1,1,1,1,6,3,3
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.7092009002917309,0.01283822656565113,4,0.0,0,0,0,0,3,3,3
0,0,0,1,0,0,1,1,1,1,1,1,1,1,0.43765022483300986,0.013061331714031841,3,0.0,1,0,0,0,1,3,3
1,1,1,1,1,1,1,0,0,1,0,0,1,1,1.4764540688793615,0.013192117490668651,4,0.0,0,0,0,0,8,3,3
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.583986805385127,0.0139935009259443,4,0.0,0,0,0,0,1,3,2
0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1.0216600634442246,0.014512797392002594,2,1.0,0,0,0,1,6,3,3
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.2823960262524428,0.014591012415285105,4,1.0,0,0,0,0,2,3,3
1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.3480217512375089,0.014978240891211055,0,1.0,0,0,0,0,0,3,3
0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.373629808757002,0.015144928645748531,4,0.0,0,0,0,0,2,3,3
0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.46639216079496665,0.015146210859244067,4,1.0,0,0,0,0,2,3,3
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.7394482997361058,0.015619347639431576,4,1.0,0,0,0,0,5,3,3
0,0,0,0,0,1,1,0,1,1,0,1,0,0,-0.5985344309932988,0.01576423776452861,0,0.0,1,1,1,1,7,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13044479360466182,0.015778342112990004,4,1.0,0,0,0,1,6,3,3
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.4901184791764649,0.015918103384101396,2,0.0,0,0,0,0,0,3,2
1,0,0,0,1,1,0,1,1,1,1,1,1,1,-0.773090652367822,0.016165570588914786,0,0.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1.3953590794846489,0.016466890760579177,4,1.0,0,0,0,0,6,3,3
0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.06557187318570315,0.01680795955063201,2,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.11618134879235313,0.7765117629109687,4,1.0,0,0,0,1,4,7,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.06557187318570315,0.01680795955063201,2,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.11618134879235313,0.7765117629109687,4,1.0,0,0,0,1,4,7,3
0,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.5219865430139582,0.017438808590881243,4,1.0,0,0,0,0,4,3,3
1,1,1,1,1,1,1,1,0,0,1,1,0,0,0.6728702249814477,0.01809145526056975,4,0.0,0,0,0,0,4,3,3
0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.0612858465152077,0.01870691773886089,4,1.0,0,0,0,0,6,3,1
0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.1373729688963903,0.018769746200186472,1,1.0,0,1,0,0,0,3,3
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7826226603955356,0.01915825688960796,4,0.0,1,0,0,0,1,3,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.7806947472002068,0.019165950170587004,4,1.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.505533964611647,0.019367257689528444,4,0.0,0,0,0,0,3,3,3
0,0,0,0,0,1,1,1,0,0,0,0,0,1,1.07200071373907,0.01951343002812218,0,1.0,0,0,0,0,2,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,0.8143063888638058,0.019839112256218084,3,1.0,1,1,1,1,2,3,3
0,0,0,0,0,1,1,1,1,1,1,1,0,0,-1.6077667951359322,0.020173769978789734,4,1.0,1,1,1,1,4,3,3
0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.45059254153212275,0.020317377890391234,0,0.0,0,0,0,0,5,3,3
0,0,1,0,0,0,0,0,0,0,1,1,0,0,-0.8819981883560896,0.020460985801992734,2,1.0,0,0,0,0,5,3,3
0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.1867150953643094,0.020552022960239936,3,0.0,0,0,0,1,4,3,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.26495278219529145,0.020990539976022314,0,0.0,0,0,0,0,3,3,3
0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.726690318406216,0.021508554228585074,3,0.0,0,0,1,0,3,3,1
1,0,0,0,0,0,0,1,1,1,1,1,1,1,-0.22694766351742574,-0.11231991503545616,4,1.0,0,0,0,0,4,3,3
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0.5887182421697219,0.02156497162242831,2,1.0,0,0,0,0,5,3,3
1,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.22694766351742574,-0.11231991503545616,4,1.0,0,0,0,0,4,3,3
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.5887182421697219,0.02156497162242831,2,1.0,0,0,0,0,5,3,3
1,1,1,1,1,1,1,1,1,0,0,0,0,0,-0.648721456887039,0.021861162940105892,1,1.0,0,0,0,0,0,3,3
1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.2061631376422409,0.021982973222268117,4,0.0,0,0,0,0,1,3,3
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.007934376860683484,0.0221906918086919,4,1.0,1,1,1,1,5,3,3
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.549030929557346,0.02244072344049753,4,1.0,1,1,1,1,2,3,3
0,0,0,0,1,0,0,1,1,1,1,1,1,1,0.32874268884474234,0.022621515543495233,3,1.0,0,1,0,1,7,3,3
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.03699891710891011,0.02336904601192105,0,1.0,0,0,0,0,0,3,3
0,0,0,0,1,1,0,0,0,1,0,1,1,0,-1.560536917232564,0.023385714787374678,3,0.0,0,0,0,1,5,3,3
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.5813905775662729,0.02344726103520356,2,0.0,0,0,0,0,6,3,3
0,0,0,1,0,1,1,1,1,1,1,1,0,0,-0.23125665058911063,0.023557531395897797,4,0.0,0,0,0,0,3,3,3
1,0,0,0,0,1,0,0,0,0,0,1,0,1,2.6795908512478093,0.024053748019020115,1,0.0,0,1,0,0,2,3,3
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5493459289264847,0.024558940136618183,4,0.0,1,1,1,1,6,3,3
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.12351661831293334,0.02561804848467851,2,1.0,0,0,1,0,8,3,3
0,0,0,0,0,0,1,0,0,1,1,0,0,1,-1.3930778510349333,0.02562574176565756,0,1.0,0,0,0,0,6,3,1
0,0,0,0,0,1,0,1,0,0,0,0,0,1,-1.0848585404956008,0.026083491983886972,3,1.0,0,0,0,1,3,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9105404334647648,0.026427125200933207,1,0.0,0,0,0,0,0,3,3
0,0,1,0,0,1,1,1,1,1,1,1,0,0,1.0019585513385472,0.0268541022952476,3,1.0,0,0,0,1,3,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,1,0.852833802681222,0.027672154505976876,4,0.0,0,0,0,1,1,3,3
0,1,1,0,0,0,0,1,1,1,1,1,1,1,-0.9294815360872036,0.02834275216461572,0,1.0,0,0,0,0,1,3,3
1,1,1,0,0,1,0,0,0,0,1,0,0,0,-1.5908688066195216,-0.7658910606548786,2,1.0,0,1,0,0,1,2,0
1,1,1,0,0,1,0,0,0,0,1,0,0,0,0.057614463098931236,0.029532646289312854,4,0.0,1,1,1,1,5,3,0
1,1,1,0,0,1,0,1,0,1,0,0,0,1,-1.5908688066195216,-0.7658910606548786,2,1.0,0,1,0,0,1,2,0
1,1,1,0,0,1,0,1,0,1,0,0,0,1,0.057614463098931236,0.029532646289312854,4,0.0,1,1,1,1,5,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009708665654906683,0.02958137040217821,2,0.0,0,0,0,1,4,3,0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-0.10274744792180665,0.03005194275537115,3,1.0,0,0,0,0,6,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.2510502575545006,0.030173753037533373,4,0.0,0,0,0,1,1,3,3
0,0,1,1,1,1,1,1,1,1,0,0,0,0,-1.310953626845177,0.030307103241163588,4,1.0,0,0,0,0,4,3,3
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.026714104515089,0.030949492202880808,4,1.0,0,0,0,0,5,3,3
1,1,1,1,1,1,1,1,1,1,0,0,0,0,-0.23024277127812595,0.03199321398898304,3,1.0,0,0,0,0,0,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5012941119984857,0.03206630015827991,3,0.0,1,1,1,1,1,3,0
0,0,0,0,0,1,0,1,1,1,1,1,1,1,-1.3793904803366406,0.03257662112986362,3,1.0,0,0,0,1,1,3,3
1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.5928582493562424,0.03277664643530836,2,0.0,0,0,0,0,5,3,3
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.176322832426717,0.03286127252607438,3,0.0,0,0,0,0,2,3,3
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8335700957725142,0.03314592392228397,2,1.0,1,1,1,1,1,3,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6459408936989617,0.03318823696766582,2,1.0,1,0,0,0,3,3,3
0,0,0,1,1,1,1,0,1,0,0,0,0,1,0.12208028928903877,-0.4095472612184606,2,1.0,0,0,0,0,0,3,3
0,0,0,1,1,1,1,0,1,0,0,0,0,1,0.9778789177026621,0.0333946733405929,4,0.0,0,0,0,0,0,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.12208028928903877,-0.4095472612184606,2,1.0,0,0,0,0,0,3,3
0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.9778789177026621,0.0333946733405929,4,0.0,0,0,0,0,0,3,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0869783939772835,0.03359469864603764,4,1.0,0,0,0,0,4,3,3
0,0,1,0,0,0,0,1,1,1,0,0,0,1,1.010998975194827,0.03371650892819986,0,1.0,1,1,1,1,6,3,3
0,0,0,0,1,1,0,0,0,0,0,1,0,1,1.8380710231305522,0.03376010418707841,2,1.0,0,0,0,0,4,3,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5689629510895798,0.034226829899783574,2,1.0,0,1,0,0,3,3,3
